año,mes,variable,valor,fuente
2015,3,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,4,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,5,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,6,guardian_articulos_venezuela,29.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,7,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,8,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,9,guardian_articulos_venezuela,26.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,10,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,11,guardian_articulos_venezuela,23.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2015,12,guardian_articulos_venezuela,37.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,1,guardian_articulos_venezuela,32.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,2,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,3,guardian_articulos_venezuela,29.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,4,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,5,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,6,guardian_articulos_venezuela,55.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,7,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,8,guardian_articulos_venezuela,41.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,9,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,10,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,11,guardian_articulos_venezuela,38.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2016,12,guardian_articulos_venezuela,37.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,1,guardian_articulos_venezuela,10.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,2,guardian_articulos_venezuela,9.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,3,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,4,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,5,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,6,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,7,guardian_articulos_venezuela,36.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,8,guardian_articulos_venezuela,61.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,9,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,10,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,11,guardian_articulos_venezuela,15.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2017,12,guardian_articulos_venezuela,25.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,1,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,2,guardian_articulos_venezuela,13.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,3,guardian_articulos_venezuela,13.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,4,guardian_articulos_venezuela,15.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,5,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,6,guardian_articulos_venezuela,23.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,7,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,8,guardian_articulos_venezuela,33.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,9,guardian_articulos_venezuela,23.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,10,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,11,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2018,12,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,1,guardian_articulos_venezuela,93.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,2,guardian_articulos_venezuela,112.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,3,guardian_articulos_venezuela,68.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,4,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,5,guardian_articulos_venezuela,62.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,6,guardian_articulos_venezuela,38.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,7,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,8,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,9,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,10,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,11,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2019,12,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,1,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,2,guardian_articulos_venezuela,26.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,3,guardian_articulos_venezuela,36.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,4,guardian_articulos_venezuela,27.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,5,guardian_articulos_venezuela,38.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,6,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,7,guardian_articulos_venezuela,29.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,8,guardian_articulos_venezuela,25.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,9,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,10,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,11,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2020,12,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,1,guardian_articulos_venezuela,34.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,2,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,3,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,4,guardian_articulos_venezuela,23.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,5,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,6,guardian_articulos_venezuela,25.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,7,guardian_articulos_venezuela,15.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,8,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,9,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,10,guardian_articulos_venezuela,21.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,11,guardian_articulos_venezuela,9.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2021,12,guardian_articulos_venezuela,14.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,1,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,2,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,3,guardian_articulos_venezuela,47.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,4,guardian_articulos_venezuela,5.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,5,guardian_articulos_venezuela,14.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,6,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,7,guardian_articulos_venezuela,14.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,8,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,9,guardian_articulos_venezuela,36.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,10,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,11,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2022,12,guardian_articulos_venezuela,24.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,1,guardian_articulos_venezuela,15.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,2,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,3,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,4,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,5,guardian_articulos_venezuela,29.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,6,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,7,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,8,guardian_articulos_venezuela,26.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,9,guardian_articulos_venezuela,16.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,10,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,11,guardian_articulos_venezuela,19.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2023,12,guardian_articulos_venezuela,32.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,1,guardian_articulos_venezuela,17.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,2,guardian_articulos_venezuela,11.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,3,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,4,guardian_articulos_venezuela,14.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,5,guardian_articulos_venezuela,22.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,6,guardian_articulos_venezuela,20.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,7,guardian_articulos_venezuela,48.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,8,guardian_articulos_venezuela,44.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,9,guardian_articulos_venezuela,35.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,10,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,11,guardian_articulos_venezuela,25.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2024,12,guardian_articulos_venezuela,18.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,1,guardian_articulos_venezuela,40.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,2,guardian_articulos_venezuela,38.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,3,guardian_articulos_venezuela,40.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,4,guardian_articulos_venezuela,32.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,5,guardian_articulos_venezuela,31.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,6,guardian_articulos_venezuela,43.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,7,guardian_articulos_venezuela,26.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
2025,8,guardian_articulos_venezuela,28.0,"The Guardian Open Platform API + VADER sentiment (Hutto & Gilbert, 2014). https://open-platform.theguardian.com/"
